region,alpha_2_code,alpha_3_code,numeric_code,indicator,time_period,obs_value,sex,unit_multiplier,unit_of_measure,observation_status,observation_confidentaility,time_period_activity_related_to_when_the_data_are_collected,current_age
San Marino,SM,SMR,674,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2013,70.371498,Total,,%,,,,Total
San Marino,SM,SMR,674,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2014,70.371498,Total,,%,,,,Total
San Marino,SM,SMR,674,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2015,70.371498,Total,,%,,,,Total
San Marino,SM,SMR,674,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2016,70.371498,Total,,%,,,,Total
San Marino,SM,SMR,674,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2017,70.371498,Total,,%,,,,Total
San Marino,SM,SMR,674,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2018,70.371498,Total,,%,,,,Total
San Marino,SM,SMR,674,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2019,70.371498,Total,,%,,,,Total
San Marino,SM,SMR,674,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2020,70.371498,Total,,%,,,,Total
Sao Tome and Principe,ST,STP,678,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2000,1.3181446,Total,,%,,,,Total
Sao Tome and Principe,ST,STP,678,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2001,1.3199912,Total,,%,,,,Total
Sao Tome and Principe,ST,STP,678,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2002,1.3222739,Total,,%,,,,Total
Sao Tome and Principe,ST,STP,678,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2003,1.3246204,Total,,%,,,,Total
Sao Tome and Principe,ST,STP,678,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2004,1.3269572,Total,,%,,,,Total
Sao Tome and Principe,ST,STP,678,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2005,1.6775984,Total,,%,,,,Total
Sao Tome and Principe,ST,STP,678,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2006,2.0353601,Total,,%,,,,Total
Sao Tome and Principe,ST,STP,678,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2007,2.4000411,Total,,%,,,,Total
Sao Tome and Principe,ST,STP,678,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2008,2.7714357,Total,,%,,,,Total
Sao Tome and Principe,ST,STP,678,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2009,3.1492915,Total,,%,,,,Total
Sao Tome and Principe,ST,STP,678,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2010,3.5334241,Total,,%,,,,Total
Sao Tome and Principe,ST,STP,678,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2011,3.9235899,Total,,%,,,,Total
Sao Tome and Principe,ST,STP,678,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2012,4.319591,Total,,%,,,,Total
Sao Tome and Principe,ST,STP,678,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2013,4.7206798,Total,,%,,,,Total
Sao Tome and Principe,ST,STP,678,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2014,5.1266055,Total,,%,,,,Total
Sao Tome and Principe,ST,STP,678,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2015,5.5370402,Total,,%,,,,Total
Sao Tome and Principe,ST,STP,678,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2016,5.9517012,Total,,%,,,,Total
Sao Tome and Principe,ST,STP,678,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2017,6.3703227,Total,,%,,,,Total
Sao Tome and Principe,ST,STP,678,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2018,6.792654,Total,,%,,,,Total
Sao Tome and Principe,ST,STP,678,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2019,7.2184587,Total,,%,,,,Total
Sao Tome and Principe,ST,STP,678,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2020,7.6475172,Total,,%,,,,Total
Saudi Arabia,SA,SAU,682,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2000,36.348919,Total,,%,,,,Total
Saudi Arabia,SA,SAU,682,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2001,36.348919,Total,,%,,,,Total
Saudi Arabia,SA,SAU,682,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2002,36.348919,Total,,%,,,,Total
Saudi Arabia,SA,SAU,682,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2003,37.613621,Total,,%,,,,Total
Saudi Arabia,SA,SAU,682,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2004,38.878326,Total,,%,,,,Total
Saudi Arabia,SA,SAU,682,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2005,40.143028,Total,,%,,,,Total
Saudi Arabia,SA,SAU,682,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2006,41.40773,Total,,%,,,,Total
Saudi Arabia,SA,SAU,682,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2007,42.672436,Total,,%,,,,Total
Saudi Arabia,SA,SAU,682,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2008,43.937138,Total,,%,,,,Total
Saudi Arabia,SA,SAU,682,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2009,45.201839,Total,,%,,,,Total
Saudi Arabia,SA,SAU,682,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2010,46.466545,Total,,%,,,,Total
Saudi Arabia,SA,SAU,682,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2011,47.731247,Total,,%,,,,Total
Saudi Arabia,SA,SAU,682,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2012,48.995949,Total,,%,,,,Total
Saudi Arabia,SA,SAU,682,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2013,50.260654,Total,,%,,,,Total
Saudi Arabia,SA,SAU,682,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2014,51.525356,Total,,%,,,,Total
Saudi Arabia,SA,SAU,682,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2015,52.790058,Total,,%,,,,Total
Saudi Arabia,SA,SAU,682,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2016,54.054764,Total,,%,,,,Total
Saudi Arabia,SA,SAU,682,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2017,55.319466,Total,,%,,,,Total
Saudi Arabia,SA,SAU,682,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2018,56.584167,Total,,%,,,,Total
Saudi Arabia,SA,SAU,682,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2019,57.848873,Total,,%,,,,Total
Saudi Arabia,SA,SAU,682,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2020,59.113575,Total,,%,,,,Total
Senegal,SN,SEN,686,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2000,2.3506601,Total,,%,,,,Total
Senegal,SN,SEN,686,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2001,2.3311229,Total,,%,,,,Total
Senegal,SN,SEN,686,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2002,2.3052113,Total,,%,,,,Total
Senegal,SN,SEN,686,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2003,2.2861061,Total,,%,,,,Total
Senegal,SN,SEN,686,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2004,2.2722354,Total,,%,,,,Total
Senegal,SN,SEN,686,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2005,2.2581186,Total,,%,,,,Total
Senegal,SN,SEN,686,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2006,2.2438524,Total,,%,,,,Total
Senegal,SN,SEN,686,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2007,2.2293937,Total,,%,,,,Total
Senegal,SN,SEN,686,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2008,2.2147465,Total,,%,,,,Total
Senegal,SN,SEN,686,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2009,2.1998701,Total,,%,,,,Total
Senegal,SN,SEN,686,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2010,2.1848578,Total,,%,,,,Total
Senegal,SN,SEN,686,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2011,2.1696687,Total,,%,,,,Total
Senegal,SN,SEN,686,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2012,2.1542628,Total,,%,,,,Total
Senegal,SN,SEN,686,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2013,2.1386886,Total,,%,,,,Total
Senegal,SN,SEN,686,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2014,2.1229498,Total,,%,,,,Total
Senegal,SN,SEN,686,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2015,2.1073949,Total,,%,,,,Total
Senegal,SN,SEN,686,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2016,2.0919783,Total,,%,,,,Total
Senegal,SN,SEN,686,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2017,2.0767841,Total,,%,,,,Total
Senegal,SN,SEN,686,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2018,2.0617244,Total,,%,,,,Total
Senegal,SN,SEN,686,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2019,2.0468404,Total,,%,,,,Total
Senegal,SN,SEN,686,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2020,2.0320892,Total,,%,,,,Total
Serbia,RS,SRB,688,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2000,6.2321525,Total,,%,,,,Total
Serbia,RS,SRB,688,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2001,6.2504649,Total,,%,,,,Total
Serbia,RS,SRB,688,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2002,6.2687783,Total,,%,,,,Total
Serbia,RS,SRB,688,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2003,6.2870092,Total,,%,,,,Total
Serbia,RS,SRB,688,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2004,6.3054047,Total,,%,,,,Total
Serbia,RS,SRB,688,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2005,6.360096,Total,,%,,,,Total
Serbia,RS,SRB,688,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2006,6.4927125,Total,,%,,,,Total
Serbia,RS,SRB,688,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2007,6.6268744,Total,,%,,,,Total
Serbia,RS,SRB,688,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2008,6.7624207,Total,,%,,,,Total
Serbia,RS,SRB,688,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2009,6.8994384,Total,,%,,,,Total
Serbia,RS,SRB,688,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2010,7.0378432,Total,,%,,,,Total
Serbia,RS,SRB,688,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2011,7.1778164,Total,,%,,,,Total
Serbia,RS,SRB,688,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2012,7.3120017,Total,,%,,,,Total
Serbia,RS,SRB,688,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2013,7.4449553,Total,,%,,,,Total
Serbia,RS,SRB,688,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2014,7.5792565,Total,,%,,,,Total
Serbia,RS,SRB,688,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2015,7.7147269,Total,,%,,,,Total
Serbia,RS,SRB,688,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2016,7.8515553,Total,,%,,,,Total
Serbia,RS,SRB,688,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2017,7.9913678,Total,,%,,,,Total
Serbia,RS,SRB,688,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2018,8.1262484,Total,,%,,,,Total
Serbia,RS,SRB,688,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2019,8.256547,Total,,%,,,,Total
Serbia,RS,SRB,688,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2020,8.3895149,Total,,%,,,,Total
Sierra Leone,SL,SLE,694,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2000,.09756507,Total,,%,,,,Total
Sierra Leone,SL,SLE,694,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2001,.097966425,Total,,%,,,,Total
Sierra Leone,SL,SLE,694,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2002,.098375909,Total,,%,,,,Total
Sierra Leone,SL,SLE,694,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2003,.098793529,Total,,%,,,,Total
Sierra Leone,SL,SLE,694,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2004,.098885842,Total,,%,,,,Total
Sierra Leone,SL,SLE,694,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2005,.099144116,Total,,%,,,,Total
Sierra Leone,SL,SLE,694,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2006,.099528216,Total,,%,,,,Total
Sierra Leone,SL,SLE,694,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2007,.099907249,Total,,%,,,,Total
Sierra Leone,SL,SLE,694,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2008,.10028125,Total,,%,,,,Total
Sierra Leone,SL,SLE,694,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2009,.10064803,Total,,%,,,,Total
Sierra Leone,SL,SLE,694,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2010,.10100764,Total,,%,,,,Total
Sierra Leone,SL,SLE,694,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2011,.10136232,Total,,%,,,,Total
Sierra Leone,SL,SLE,694,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2012,.10171212,Total,,%,,,,Total
Sierra Leone,SL,SLE,694,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2013,.10205263,Total,,%,,,,Total
Sierra Leone,SL,SLE,694,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2014,.10238834,Total,,%,,,,Total
Sierra Leone,SL,SLE,694,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2015,.10271706,Total,,%,,,,Total
Sierra Leone,SL,SLE,694,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2016,.10304105,Total,,%,,,,Total
Sierra Leone,SL,SLE,694,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2017,.1033758,Total,,%,,,,Total
Sierra Leone,SL,SLE,694,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2018,.10372575,Total,,%,,,,Total
Sierra Leone,SL,SLE,694,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2019,.10408872,Total,,%,,,,Total
Sierra Leone,SL,SLE,694,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2020,.10446475,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2000,100,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2001,100,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2002,100,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2003,100,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2004,100,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2005,100,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2006,100,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2007,100,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2008,100,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2009,100,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2010,100,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2011,100,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2012,100,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2013,100,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2014,100,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2015,100,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2016,100,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2017,100,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2018,100,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2019,100,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2020,100,Total,,%,,,,Total
Slovakia,SK,SVK,703,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2000,68.90329,Total,,%,,,,Total
Slovakia,SK,SVK,703,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2001,68.885132,Total,,%,,,,Total
Slovakia,SK,SVK,703,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2002,68.84227,Total,,%,,,,Total
Slovakia,SK,SVK,703,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2003,68.689789,Total,,%,,,,Total
Slovakia,SK,SVK,703,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2004,68.440636,Total,,%,,,,Total
Slovakia,SK,SVK,703,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2005,68.191628,Total,,%,,,,Total
Slovakia,SK,SVK,703,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2006,67.942497,Total,,%,,,,Total
Slovakia,SK,SVK,703,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2007,67.693504,Total,,%,,,,Total
Slovakia,SK,SVK,703,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2008,67.444923,Total,,%,,,,Total
Slovakia,SK,SVK,703,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2009,67.19622,Total,,%,,,,Total
Slovakia,SK,SVK,703,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2010,66.914917,Total,,%,,,,Total
Slovakia,SK,SVK,703,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2011,66.636261,Total,,%,,,,Total
Slovakia,SK,SVK,703,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2012,66.390778,Total,,%,,,,Total
Slovakia,SK,SVK,703,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2013,66.145462,Total,,%,,,,Total
Slovakia,SK,SVK,703,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2014,65.900299,Total,,%,,,,Total
Slovakia,SK,SVK,703,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2015,65.785568,Total,,%,,,,Total
Slovakia,SK,SVK,703,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2016,65.678352,Total,,%,,,,Total
Slovakia,SK,SVK,703,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2017,65.578621,Total,,%,,,,Total
Slovakia,SK,SVK,703,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2018,65.48687,Total,,%,,,,Total
Slovakia,SK,SVK,703,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2019,65.40255,Total,,%,,,,Total
Slovakia,SK,SVK,703,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2020,65.410751,Total,,%,,,,Total
Slovenia,SI,SVN,705,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2000,15.786868,Total,,%,,,,Total
Slovenia,SI,SVN,705,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2001,18.171511,Total,,%,,,,Total
Slovenia,SI,SVN,705,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2002,20.650066,Total,,%,,,,Total
Slovenia,SI,SVN,705,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2003,23.22253,Total,,%,,,,Total
Slovenia,SI,SVN,705,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2004,25.888906,Total,,%,,,,Total
Slovenia,SI,SVN,705,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2005,28.649193,Total,,%,,,,Total
Slovenia,SI,SVN,705,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2006,31.503389,Total,,%,,,,Total
Slovenia,SI,SVN,705,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2007,34.451496,Total,,%,,,,Total
Slovenia,SI,SVN,705,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2008,37.493515,Total,,%,,,,Total
Slovenia,SI,SVN,705,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2009,40.629444,Total,,%,,,,Total
Slovenia,SI,SVN,705,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2010,43.859287,Total,,%,,,,Total
Slovenia,SI,SVN,705,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2011,47.183037,Total,,%,,,,Total
Slovenia,SI,SVN,705,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2012,50.600697,Total,,%,,,,Total
Slovenia,SI,SVN,705,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2013,54.11227,Total,,%,,,,Total
Slovenia,SI,SVN,705,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2014,57.717754,Total,,%,,,,Total
Slovenia,SI,SVN,705,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2015,61.417149,Total,,%,,,,Total
Slovenia,SI,SVN,705,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2016,65.210449,Total,,%,,,,Total
Slovenia,SI,SVN,705,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2017,68.070938,Total,,%,,,,Total
Slovenia,SI,SVN,705,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2018,69.230026,Total,,%,,,,Total
Slovenia,SI,SVN,705,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2019,70.389114,Total,,%,,,,Total
Slovenia,SI,SVN,705,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2020,71.548195,Total,,%,,,,Total
Somalia,SO,SOM,706,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2000,2.5324128,Total,,%,,,,Total
Somalia,SO,SOM,706,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2001,2.5605955,Total,,%,,,,Total
Somalia,SO,SOM,706,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2002,2.5890067,Total,,%,,,,Total
Somalia,SO,SOM,706,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2003,2.6473527,Total,,%,,,,Total
Somalia,SO,SOM,706,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2004,2.7063842,Total,,%,,,,Total
Somalia,SO,SOM,706,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2005,2.68262,Total,,%,,,,Total
Somalia,SO,SOM,706,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2006,2.6808102,Total,,%,,,,Total
Somalia,SO,SOM,706,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2007,2.4394536,Total,,%,,,,Total
Somalia,SO,SOM,706,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2008,2.4926744,Total,,%,,,,Total
Somalia,SO,SOM,706,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2009,2.5381329,Total,,%,,,,Total
Somalia,SO,SOM,706,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2010,2.5755656,Total,,%,,,,Total
Somalia,SO,SOM,706,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2011,2.6041014,Total,,%,,,,Total
